customer_id,recency_days,frequency,monetary,R,F,M,segment
15943,650,2,271.28999999999996,1,2,1,Hibernating
15944,277,4,2164.24,2,4,4,Big spenders
15945,365,4,646.27,2,4,3,At risk
15946,503,3,2304.18,1,3,4,At risk
15947,83,1,1708.24,3,1,4,Big spenders
15948,8,3,1509.0900000000001,5,3,4,Loyal
15949,17,2,364.72,5,2,2,Promising
15950,32,10,7067.26,4,5,5,Champions
15951,9,3,1013.17,5,3,3,Loyal
15952,34,4,781.91,4,4,3,Champions
15953,15,17,3310.39,5,5,5,Champions
15954,589,1,187.8,1,1,1,Hibernating
15955,24,22,8069.4800000000005,4,5,5,Champions
15956,551,2,617.6,1,2,3,Hibernating
15957,32,3,921.25,4,3,3,Loyal
15958,74,4,462.12,3,4,2,Loyal
15959,682,3,542.89,1,3,2,At risk
15960,374,4,410.95,2,4,2,At risk
15961,379,1,451.28999999999996,2,1,2,Hibernating
15962,449,1,289.48,1,1,2,Hibernating
15963,20,2,470.76,4,2,2,Promising
15964,663,1,269.21000000000004,1,1,1,Hibernating
15965,17,13,2760.14,5,5,4,Champions
15966,451,1,411.68,1,1,2,Hibernating
15967,23,12,2943.6,4,5,5,Champions
15968,388,1,401.8,2,1,2,Hibernating
15969,3,5,1043.85,5,4,3,Champions
15970,304,2,1017.32,2,2,3,Hibernating
15971,18,18,5897.88,5,5,5,Champions
15972,456,5,1769.33,1,4,4,At risk
15973,367,2,468.52,2,2,2,Hibernating
15974,39,7,3429.55,4,4,5,Champions
15975,84,1,371.01,3,1,2,Hibernating
15976,165,6,1680.31,3,4,4,Loyal
15977,17,2,1054.73,5,2,3,Promising
15978,77,3,3279.42,3,3,5,Loyal
15979,603,1,329.22,1,1,2,Hibernating
15980,89,7,6513.68,3,4,5,Loyal
15981,25,21,9289.87,4,5,5,Champions
15982,605,1,324.51,1,1,2,Hibernating
15983,22,8,3110.37,4,5,5,Champions
15984,3,30,8373.97,5,5,5,Champions
15985,123,7,2610.28,3,4,4,Loyal
15986,30,2,354.42,4,2,2,Promising
15987,12,8,1535.99,5,5,4,Champions
15988,19,3,736.39,5,3,3,Loyal
15989,376,2,368.31,2,2,2,Hibernating
15990,44,7,1997.75,4,4,4,Champions
15991,534,1,150.55,1,1,1,Hibernating
15992,4,3,896.6,5,3,3,Loyal
15993,9,7,2740.52,5,4,4,Champions
15994,55,3,1175.68,4,3,3,Loyal
15995,414,1,694.54,1,1,3,Hibernating
15996,88,7,1370.5,3,4,4,Loyal
15998,37,16,8202.49,4,5,5,Champions
15999,736,1,20.4,1,1,1,Hibernating
16000,3,3,12393.7,5,3,5,Loyal
16001,381,1,583.39,2,1,2,Hibernating
16002,625,1,169.21,1,1,1,Hibernating
16003,30,10,5613.83,4,5,5,Champions
16004,475,5,2146.39,1,4,4,At risk
16005,12,10,2365.07,5,5,4,Champions
16006,211,2,332.82,2,2,2,Hibernating
16007,48,7,3053.06,4,4,5,Champions
16008,24,15,5339.13,4,5,5,Champions
16009,22,4,972.11,4,4,3,Champions
16010,246,11,1692.91,2,5,4,Big spenders
16011,8,29,5585.86,5,5,5,Champions
16012,35,5,2978.59,4,4,5,Champions
16013,4,81,53801.79,5,5,5,Champions
16014,38,5,1100.28,4,4,3,Champions
16015,4,3,694.36,5,3,3,Loyal
16016,3,11,2074.9,5,5,4,Champions
16017,47,5,1545.58,4,4,4,Champions
16018,39,4,698.13,4,4,3,Champions
16019,47,27,16666.97,4,5,5,Champions
16020,17,3,851.01,5,3,3,Loyal
16021,395,2,487.03,2,2,2,Hibernating
16022,260,1,602.63,2,1,3,Hibernating
16023,46,3,719.81,4,3,3,Loyal
16024,12,3,478.71,5,3,2,Loyal
16025,30,1,439.65999999999997,4,1,2,Promising
16026,43,1,236.09,4,1,1,Promising
16027,92,13,1882.3400000000001,3,5,4,Loyal
16028,596,1,82.2,1,1,1,Hibernating
16029,39,104,97083.71,4,5,5,Champions
16030,310,1,331.24,2,1,2,Hibernating
16031,92,2,547.9,3,2,2,Hibernating
16032,456,6,1965.72,1,4,4,At risk
16033,6,27,10523.01,5,5,5,Champions
16034,196,6,911.3199999999999,2,4,3,At risk
16035,560,1,217.73,1,1,1,Hibernating
16036,87,4,2556.84,3,4,4,Loyal
16037,270,5,1509.34,2,4,4,Big spenders
16038,8,3,471.78000000000003,5,3,2,Loyal
16039,424,2,456.4,1,2,2,Hibernating
16040,65,7,2390.5,3,4,4,Loyal
16041,31,3,3166.4,4,3,5,Loyal
16042,22,7,2203.37,4,4,4,Champions
16043,38,8,1856.5900000000001,4,5,4,Champions
16044,435,1,340.84000000000003,1,1,2,Hibernating
16045,120,7,3187.03,3,4,5,Loyal
16046,562,1,235.78,1,1,1,Hibernating
16048,373,4,818.7900000000001,2,4,3,At risk
16049,40,6,1852.15,4,4,4,Champions
16050,174,3,300.7,3,3,2,Loyal
16051,682,1,188.44,1,1,1,Hibernating
16052,54,1,362.06,4,1,2,Promising
16053,33,6,3611.14,4,4,5,Champions
16054,145,4,2111.88,3,4,4,Loyal
16055,221,1,134.8,2,1,1,Hibernating
16056,45,1,650.75,4,1,3,Promising
16057,16,9,3281.02,5,5,5,Champions
16058,406,1,62.7,2,1,1,Hibernating
16059,66,12,3053.57,3,5,5,Loyal
16060,401,3,541.95,2,3,2,At risk
16061,431,1,74.9,1,1,1,Hibernating
16062,10,8,2863.45,5,5,4,Champions
16063,260,1,335.32,2,1,2,Hibernating
16064,725,1,109.31,1,1,1,Hibernating
16065,365,8,1975.13,2,5,4,Big spenders
16066,17,5,1521.04,5,4,4,Champions
16067,563,3,3269.11,1,3,5,At risk
16068,594,1,115.73,1,1,1,Hibernating
16069,418,1,457.7,1,1,2,Hibernating
16070,22,2,852.15,4,2,3,Promising
16071,45,4,1076.8,4,4,3,Champions
16072,288,4,4180.09,2,4,5,Big spenders
16073,297,1,122.39999999999999,2,1,1,Hibernating
16074,390,1,252.5,2,1,1,Hibernating
16075,503,2,736.9300000000001,1,2,3,Hibernating
16076,3,10,2173.53,5,5,4,Champions
16077,626,1,2300.4,1,1,4,Hibernating
16078,284,2,362.99,2,2,2,Hibernating
16079,17,3,1352.0,5,3,4,Loyal
16080,82,4,517.45,3,4,2,Loyal
16081,56,8,4278.96,4,5,5,Champions
16082,670,1,106.75,1,1,1,Hibernating
16083,101,4,2351.42,3,4,4,Loyal
16084,299,1,436.18,2,1,2,Hibernating
16085,23,12,2323.86,4,5,4,Champions
16086,59,10,2687.73,4,5,4,Champions
16087,389,5,1739.92,2,4,4,Big spenders
16088,576,2,1437.43,1,2,4,Hibernating
16089,386,2,263.49,2,2,1,Hibernating
16090,624,1,180.56,1,1,1,Hibernating
16091,155,2,315.06,3,2,2,Hibernating
16092,115,6,1557.94,3,4,4,Loyal
16093,107,1,17.0,3,1,1,Hibernating
16094,12,11,3671.86,5,5,5,Champions
16095,456,1,447.05,1,1,2,Hibernating
16096,264,4,1584.97,2,4,4,Big spenders
16097,240,1,185.04999999999998,2,1,1,Hibernating
16098,88,14,4010.7,3,5,5,Loyal
16099,50,7,1573.2,4,4,4,Champions
16100,463,1,582.64,1,1,2,Hibernating
16101,71,4,3184.66,3,4,5,Loyal
16102,42,3,1842.14,4,3,4,Loyal
16103,7,22,6089.16,5,5,5,Champions
16104,62,9,2740.71,3,5,4,Loyal
16105,249,5,2386.19,2,4,4,Big spenders
16106,66,1,108.38,3,1,1,Hibernating
16107,18,7,3204.1600000000003,5,4,5,Champions
16108,85,4,2184.7200000000003,3,4,4,Loyal
16109,219,3,939.48,2,3,3,At risk
16110,45,4,1781.59,4,4,4,Champions
16111,428,1,549.33,1,1,2,Hibernating
16112,143,4,195.73999999999998,3,4,1,Loyal
16113,183,1,161.38,3,1,1,Hibernating
16114,171,1,135.75000000000003,3,1,1,Hibernating
16115,10,12,2553.8,5,5,4,Champions
16116,212,1,592.88,2,1,2,Hibernating
16117,190,3,654.4,2,3,3,At risk
16118,653,1,4274.25,1,1,5,Hibernating
16119,8,8,1720.81,5,5,4,Champions
16120,59,6,2967.51,4,4,5,Champions
16121,57,5,1450.04,4,4,4,Champions
16122,73,6,895.62,3,4,3,Loyal
16123,52,1,307.78,4,1,2,Promising
16124,317,4,1772.49,2,4,4,Big spenders
16125,367,14,4292.35,2,5,5,Big spenders
16126,29,15,14644.6,4,5,5,Champions
16127,39,2,801.31,4,2,3,Promising
16128,18,11,3801.05,5,5,5,Champions
16129,407,3,1396.05,2,3,4,Big spenders
16130,422,4,987.48,1,4,3,At risk
16131,52,12,9957.42,4,5,5,Champions
16132,544,2,664.1999999999999,1,2,3,Hibernating
16133,4,56,22538.66,5,5,5,Champions
16134,22,5,2135.14,4,4,4,Champions
16135,263,2,819.45,2,2,3,Hibernating
16136,60,4,932.88,3,4,3,Loyal
16137,680,1,422.7,1,1,2,Hibernating
16138,379,3,910.35,2,3,3,At risk
16139,19,5,1111.15,5,4,3,Champions
16140,66,3,1416.46,3,3,4,Loyal
16141,88,2,955.94,3,2,3,Hibernating
16142,250,1,535.34,2,1,2,Hibernating
16143,3,12,4544.88,5,5,5,Champions
16144,247,1,175.2,2,1,1,Hibernating
16145,9,19,6795.49,5,5,5,Champions
16146,157,4,946.38,3,4,3,Loyal
16147,134,5,2368.67,3,4,4,Loyal
16148,296,2,386.62,2,2,2,Hibernating
16149,5,3,422.22,5,3,2,Loyal
16150,43,10,3962.37,4,5,5,Champions
16152,269,1,1829.04,2,1,4,Big spenders
16153,50,11,5047.09,4,5,5,Champions
16155,382,5,781.9,2,4,3,At risk
16156,9,20,5975.18,5,5,5,Champions
16157,16,3,656.69,5,3,3,Loyal
16158,522,9,611.32,1,5,3,At risk
16159,282,4,1232.79,2,4,4,Big spenders
16160,65,2,1025.44,3,2,3,Hibernating
16161,2,43,12362.91,5,5,5,Champions
16162,252,1,37.4,2,1,1,Hibernating
16163,365,5,1888.93,2,4,4,Big spenders
16164,17,3,822.48,5,3,3,Loyal
16165,505,1,79.9,1,1,1,Hibernating
16166,428,2,408.83,1,2,2,Hibernating
16167,414,5,1332.1200000000001,1,4,4,At risk
16168,11,66,10343.67,5,5,5,Champions
16169,8,4,1822.97,5,4,4,Champions
16170,51,20,6853.7,4,5,5,Champions
16171,59,1,73.2,4,1,1,Promising
16172,95,8,1884.55,3,5,4,Loyal
16173,16,6,1418.32,5,4,4,Champions
16174,126,7,2246.75,3,4,4,Loyal
16175,94,7,1836.44,3,4,4,Loyal
16176,421,4,2013.09,1,4,4,At risk
16177,50,8,2195.56,4,5,4,Champions
16178,138,2,612.6,3,2,3,Hibernating
16179,61,1,215.83,3,1,1,Hibernating
16180,100,13,16249.87,3,5,5,Loyal
16181,73,1,305.54,3,1,2,Hibernating
16182,72,9,9971.65,3,5,5,Loyal
16183,67,4,1077.81,3,4,3,Loyal
16184,64,6,1158.79,3,4,3,Loyal
16185,17,3,644.72,5,3,3,Loyal
16186,23,26,8703.43,4,5,5,Champions
16187,32,15,6841.24,4,5,5,Champions
16188,45,5,1077.71,4,4,3,Champions
16189,16,2,215.48,5,2,1,Promising
16190,40,8,2723.55,4,5,4,Champions
16191,3,21,15260.52,5,5,5,Champions
16192,736,1,351.3,1,1,2,Hibernating
16193,237,2,630.43,2,2,3,Hibernating
16194,375,1,308.59999999999997,2,1,2,Hibernating
16195,723,1,323.25,1,1,2,Hibernating
16196,489,1,93.3,1,1,1,Hibernating
16197,469,9,2016.71,1,5,4,At risk
16198,75,2,1030.04,3,2,3,Hibernating
16199,392,7,942.75,2,4,3,At risk
16200,4,12,5608.1,5,5,5,Champions
16201,3,5,2086.92,5,4,4,Champions
16202,361,9,2471.9900000000002,2,5,4,Big spenders
16203,59,6,943.84,4,4,3,Champions
16204,23,3,913.71,4,3,3,Loyal
16205,31,7,1813.51,4,4,4,Champions
16206,55,13,2577.12,4,5,4,Champions
16207,25,1,394.38,4,1,2,Promising
16208,45,10,3440.45,4,5,5,Champions
16209,89,9,4146.78,3,5,5,Loyal
16210,2,33,33730.97,5,5,5,Champions
16211,89,3,1090.59,3,3,3,Loyal
16212,19,4,1293.71,5,4,4,Champions
16213,79,1,159.0,3,1,1,Hibernating
16214,171,4,2038.25,3,4,4,Loyal
16215,81,1,242.35,3,1,1,Hibernating
16216,267,1,914.9300000000001,2,1,3,Hibernating
16217,235,2,266.45000000000005,2,2,1,Hibernating
16218,30,12,3950.51,4,5,5,Champions
16219,501,1,40.8,1,1,1,Hibernating
16221,37,9,2011.97,4,5,4,Champions
16222,318,2,1272.05,2,2,4,Big spenders
16223,375,2,1087.05,2,2,3,Hibernating
16224,57,5,1616.54,4,4,4,Champions
16225,45,15,2846.56,4,5,4,Champions
16226,203,5,672.1700000000001,2,4,3,At risk
16227,225,3,982.52,2,3,3,At risk
16228,385,3,885.71,2,3,3,At risk
16229,87,6,2867.86,3,4,5,Loyal
16230,190,2,542.03,2,2,2,Hibernating
16231,379,4,1074.47,2,4,3,At risk
16232,44,7,2712.97,4,4,4,Champions
16233,71,9,1733.01,3,5,4,Loyal
16234,476,3,312.78,1,3,2,At risk
16235,41,8,1989.51,4,5,4,Champions
16236,78,1,432.2,3,1,2,Hibernating
16237,437,1,136.65,1,1,1,Hibernating
16238,423,1,63.66,1,1,1,Hibernating
16239,57,6,1452.6,4,4,4,Champions
16240,24,2,3718.8,4,2,5,Big spenders
16241,10,16,3989.81,5,5,5,Champions
16242,8,14,7395.4,5,5,5,Champions
16243,34,2,409.1,4,2,2,Promising
16244,212,2,1522.75,2,2,4,Big spenders
16245,24,3,1361.21,4,3,4,Loyal
16246,460,2,821.35,1,2,3,Hibernating
16247,170,1,114.56,3,1,1,Hibernating
16248,62,1,152.94,3,1,1,Hibernating
16249,53,5,1800.07,4,4,4,Champions
16250,261,3,565.24,2,3,2,At risk
16251,512,1,128.31,1,1,1,Hibernating
16253,67,7,7222.2,3,4,5,Loyal
16254,378,3,967.44,2,3,3,At risk
16255,17,15,4495.2,5,5,5,Champions
16256,267,3,1579.37,2,3,4,Big spenders
16257,177,1,21.95,3,1,1,Hibernating
16258,45,15,11942.52,4,5,5,Champions
16259,410,3,340.94,1,3,2,At risk
16260,51,1,1035.45,4,1,3,Promising
16261,17,6,1041.16,5,4,3,Champions
16262,378,1,735.25,2,1,3,Hibernating
16263,423,1,348.16,1,1,2,Hibernating
16264,438,2,823.53,1,2,3,Hibernating
16265,9,12,6657.27,5,5,5,Champions
16266,74,14,1757.95,3,5,4,Loyal
16267,591,1,186.66,1,1,1,Hibernating
16268,71,2,617.65,3,2,3,Hibernating
16269,438,1,717.57,1,1,3,Hibernating
16270,353,1,1141.24,2,1,3,Hibernating
16271,16,8,3367.82,5,5,5,Champions
16272,117,1,411.7,3,1,2,Hibernating
16273,648,2,318.34000000000003,1,2,2,Hibernating
16274,373,1,331.55,2,1,2,Hibernating
16275,197,3,2151.11,2,3,4,Big spenders
16276,177,3,2629.3900000000003,3,3,4,Loyal
16277,734,1,188.69,1,1,1,Hibernating
16278,100,3,1066.54,3,3,3,Loyal
16279,21,9,5698.28,4,5,5,Champions
16280,725,1,238.05,1,1,1,Hibernating
16281,72,3,3424.02,3,3,5,Loyal
16282,340,3,1307.58,2,3,4,Big spenders
16283,6,8,4295.97,5,5,5,Champions
16284,31,3,1018.48,4,3,3,Loyal
16285,646,1,176.9,1,1,1,Hibernating
16286,477,2,269.55,1,2,1,Hibernating
16287,170,5,1006.98,3,4,3,Loyal
16288,470,1,129.85,1,1,1,Hibernating
16289,462,1,136.31,1,1,1,Hibernating
16290,465,4,1957.7,1,4,4,At risk
16292,122,5,1221.11,3,4,4,Loyal
16293,22,15,4279.2,4,5,5,Champions
16294,477,1,126.05000000000001,1,1,1,Hibernating
16295,10,4,1328.55,5,4,4,Champions
16296,626,4,1313.67,1,4,4,At risk
16297,269,1,281.5,2,1,2,Hibernating
16298,23,7,1085.7,4,4,3,Champions
16299,477,1,178.65,1,1,1,Hibernating
16300,430,3,1367.32,1,3,4,At risk
16301,737,1,107.33,1,1,1,Hibernating
16302,127,1,212.82,3,1,1,Hibernating
16303,26,7,7888.27,4,4,5,Champions
16304,695,1,381.66,1,1,2,Hibernating
16305,139,1,361.21999999999997,3,1,2,Hibernating
16306,214,6,1099.82,2,4,3,At risk
16307,429,3,1194.92,1,3,4,At risk
16308,38,7,5120.0,4,4,5,Champions
16309,106,2,706.57,3,2,3,Hibernating
16310,414,2,460.08,1,2,2,Hibernating
16311,18,2,616.26,5,2,3,Promising
16312,432,1,171.15,1,1,1,Hibernating
16313,3,2,274.15000000000003,5,2,1,Promising
16314,390,3,1491.4,2,3,4,Big spenders
16315,331,2,402.71,2,2,2,Hibernating
16316,64,13,5668.36,3,5,5,Loyal
16317,120,5,2192.51,3,4,4,Loyal
16318,35,1,328.15,4,1,2,Promising
16319,218,1,404.40000000000003,2,1,2,Hibernating
16320,172,6,5628.99,3,4,5,Loyal
16321,72,4,265.5,3,4,1,Loyal
16322,1,2,326.75,5,2,2,Promising
16323,196,2,353.66,2,2,2,Hibernating
16324,128,3,408.59000000000003,3,3,2,Loyal
16325,47,12,3531.8,4,5,5,Champions
16326,6,24,4601.25,5,5,5,Champions
16327,14,15,10112.49,5,5,5,Champions
16328,563,1,310.83,1,1,2,Hibernating
16329,428,4,1664.92,1,4,4,At risk
16330,18,7,621.63,5,4,3,Champions
16331,432,6,2037.7,1,4,4,At risk
16332,28,11,1987.05,4,5,4,Champions
16333,8,22,26626.8,5,5,5,Champions
16334,492,1,263.73,1,1,1,Hibernating
16335,552,7,2726.52,1,4,4,At risk
16336,421,4,3517.69,1,4,5,At risk
16337,37,1,151.05,4,1,1,Promising
16338,157,1,214.79999999999998,3,1,1,Hibernating
16339,284,1,94.05,2,1,1,Hibernating
16340,107,3,1496.24,3,3,4,Loyal
16341,25,7,3850.79,4,4,5,Champions
16342,75,4,322.41,3,4,2,Loyal
16343,16,3,614.12,5,3,3,Loyal
16344,158,4,842.42,3,4,3,Loyal
16345,44,2,1178.79,4,2,3,Promising
16346,385,1,224.51,2,1,1,Hibernating
16347,11,11,3442.96,5,5,5,Champions
16348,32,8,1742.08,4,5,4,Champions
16349,291,1,53.5,2,1,1,Hibernating
16350,21,9,2253.89,4,5,4,Champions
16351,333,13,3309.63,2,5,5,Big spenders
16352,18,2,494.44,5,2,2,Promising
16353,4,38,9795.460000000001,5,5,5,Champions
16354,63,5,1119.46,3,4,3,Loyal
16355,375,1,416.35,2,1,2,Hibernating
16356,198,6,415.87,2,4,2,At risk
16357,33,4,868.37,4,4,3,Champions
16358,1,5,2919.65,5,4,5,Champions
16359,7,16,2447.75,5,5,4,Champions
16360,5,6,3382.61,5,4,5,Champions
16361,10,4,891.21,5,4,3,Champions
16362,32,5,877.16,4,4,3,Champions
16363,53,1,109.36000000000001,4,1,1,Promising
16364,12,2,705.79,5,2,3,Promising
16365,18,15,3167.34,5,5,5,Champions
16366,19,4,1548.1299999999999,5,4,4,Champions
16367,37,3,1350.48,4,3,4,Loyal
16368,2,3,621.44,5,3,3,Loyal
16369,18,7,2654.48,5,4,4,Champions
16370,82,4,1301.91,3,4,4,Loyal
16371,449,1,157.2,1,1,1,Hibernating
16372,33,5,1260.31,4,4,4,Champions
16373,382,2,309.49,2,2,2,Hibernating
16374,66,5,1709.55,3,4,4,Loyal
16375,470,2,104.0,1,2,1,Hibernating
16376,9,2,970.01,5,2,3,Promising
16377,267,2,1308.48,2,2,4,Big spenders
16378,247,3,362.95,2,3,2,At risk
16379,4,4,2131.9,5,4,4,Champions
16380,61,1,1743.1499999999999,3,1,4,Big spenders
16381,396,2,247.85,2,2,1,Hibernating
16382,408,2,353.1,2,2,2,Hibernating
16383,75,7,2828.94,3,4,4,Loyal
16384,90,4,1358.95,3,4,4,Loyal
16385,60,5,881.35,3,4,3,Loyal
16386,29,3,1068.16,4,3,3,Loyal
16387,323,5,882.46,2,4,3,At risk
16388,654,1,186.05,1,1,1,Hibernating
16389,53,4,1382.07,4,4,4,Champions
16390,537,3,467.5,1,3,2,At risk
16391,401,4,1048.86,2,4,3,At risk
16392,270,3,755.45,2,3,3,At risk
16393,2,23,5242.9,5,5,5,Champions
16394,57,5,1530.1399999999999,4,4,4,Champions
16395,61,14,3473.71,3,5,5,Loyal
16396,476,1,130.0,1,1,1,Hibernating
16397,628,1,123.13,1,1,1,Hibernating
16398,154,2,1645.95,3,2,4,Big spenders
16399,19,3,628.42,5,3,3,Loyal
16400,95,9,3059.85,3,5,5,Loyal
16401,1,22,6673.22,5,5,5,Champions
16402,265,2,293.45,2,2,2,Hibernating
16403,312,1,177.5,2,1,1,Hibernating
16404,70,1,443.05,3,1,2,Hibernating
16405,302,2,167.25,2,2,1,Hibernating
16406,19,3,528.36,5,3,2,Loyal
16407,13,14,2761.65,5,5,4,Champions
16408,591,1,231.93,1,1,1,Hibernating
16409,36,12,5652.74,4,5,5,Champions
16410,734,1,130.32,1,1,1,Hibernating
16411,19,4,756.39,5,4,3,Champions
16412,54,5,593.19,4,4,2,Champions
16413,57,2,522.03,4,2,2,Promising
16414,22,5,551.21,4,4,2,Champions
16415,44,3,696.76,4,3,3,Loyal
16416,27,9,2937.88,4,5,5,Champions
16417,493,1,35.7,1,1,1,Hibernating
16418,45,5,1028.74,4,4,3,Champions
16419,113,8,1463.7,3,5,4,Loyal
16420,396,1,75.0,2,1,1,Hibernating
16421,376,3,526.27,2,3,2,At risk
16422,17,105,60778.62,5,5,5,Champions
16423,25,1,346.12,4,1,2,Promising
16424,191,2,392.06,2,2,2,Hibernating
16425,302,1,302.7,2,1,2,Hibernating
16426,2,10,1863.76,5,5,4,Champions
16427,263,2,241.06,2,2,1,Hibernating
16428,414,3,638.49,1,3,3,At risk
16429,106,1,284.55,3,1,2,Hibernating
16430,57,6,1102.94,4,4,3,Champions
16431,213,3,623.28,2,3,3,At risk
16432,64,1,287.4,3,1,2,Hibernating
16433,28,2,384.52,4,2,2,Promising
16434,29,12,2673.69,4,5,4,Champions
16435,512,3,1003.0699999999999,1,3,3,At risk
16436,668,3,319.14,1,3,2,At risk
16437,381,2,301.25,2,2,2,Hibernating
16438,6,5,798.35,5,4,3,Champions
16439,722,1,310.70000000000005,1,1,2,Hibernating
16440,8,6,3856.9700000000003,5,4,5,Champions
16441,67,5,1013.18,3,4,3,Loyal
16442,2,5,891.98,5,4,3,Champions
16443,521,1,162.24,1,1,1,Hibernating
16444,46,17,3567.58,4,5,5,Champions
16445,34,4,583.16,4,4,2,Champions
16446,206,1,2.9,2,1,1,Hibernating
16447,136,3,727.1,3,3,3,Loyal
16448,198,2,361.12,2,2,2,Hibernating
16449,198,2,687.79,2,2,3,Hibernating
16450,150,3,1505.73,3,3,4,Loyal
16451,88,3,1013.15,3,3,3,Loyal
16452,631,2,332.17,1,2,2,Hibernating
16453,531,2,251.71,1,2,1,Hibernating
16454,64,2,7.45,3,2,1,Hibernating
16455,64,11,3932.87,3,5,5,Loyal
16456,99,13,6000.94,3,5,5,Loyal
16457,218,1,208.36,2,1,1,Hibernating
16458,3,30,5690.89,5,5,5,Champions
16459,730,1,71.78999999999999,1,1,1,Hibernating
16460,28,3,811.23,4,3,3,Loyal
16461,178,3,1539.83,3,3,4,Loyal
16462,74,2,102.0,3,2,1,Hibernating
16463,21,4,1402.4,4,4,4,Champions
16464,20,3,1298.66,4,3,4,Loyal
16465,421,2,746.24,1,2,3,Hibernating
16466,34,15,3642.09,4,5,5,Champions
16467,509,7,2869.16,1,4,5,At risk
16468,74,3,787.52,3,3,3,Loyal
16469,24,5,803.9,4,4,3,Champions
16470,52,11,2416.85,4,5,4,Champions
16471,275,4,1189.98,2,4,3,At risk
16472,434,2,789.6,1,2,3,Hibernating
16473,165,4,470.83,3,4,2,Loyal
16474,7,7,1800.94,5,4,4,Champions
16475,88,4,544.3,3,4,2,Loyal
16476,432,1,350.35,1,1,2,Hibernating
16477,64,11,4094.37,3,5,5,Loyal
16478,25,3,331.0,4,3,2,Loyal
16479,10,2,300.83,5,2,2,Promising
16480,76,1,769.29,3,1,3,Hibernating
16481,682,1,440.88,1,1,2,Hibernating
16482,16,1,220.62,5,1,1,Promising
16483,192,1,139.35,2,1,1,Hibernating
16484,174,2,379.40000000000003,3,2,2,Hibernating
16485,77,5,2253.44,3,4,4,Loyal
16486,538,1,134.36,1,1,1,Hibernating
16487,577,2,209.4,1,2,1,Hibernating
16488,33,3,498.8,4,3,2,Loyal
16489,380,2,303.7,2,2,2,Hibernating
16490,436,1,190.41000000000003,1,1,1,Hibernating
16491,47,2,1533.16,4,2,4,Big spenders
16492,541,1,385.56,1,1,2,Hibernating
16493,80,7,2132.09,3,4,4,Loyal
16494,297,1,826.53,2,1,3,Hibernating
16495,3,3,648.26,5,3,3,Loyal
16496,9,6,2293.47,5,4,4,Champions
16497,50,23,6695.28,4,5,5,Champions
16498,161,2,100.97,3,2,1,Hibernating
16499,360,8,2537.9900000000002,2,5,4,Big spenders
16500,5,9,843.9100000000001,5,5,3,Champions
16501,383,1,1191.23,2,1,3,Hibernating
16502,620,2,258.55,1,2,1,Hibernating
16503,107,11,3614.34,3,5,5,Loyal
16504,25,1,465.88,4,1,2,Promising
16505,32,1,777.6,4,1,3,Promising
16506,20,2,90.30000000000001,4,2,1,Promising
16507,572,1,142.71,1,1,1,Hibernating
16508,630,1,240.95,1,1,1,Hibernating
16509,297,1,363.7,2,1,2,Hibernating
16510,372,6,1757.25,2,4,4,Big spenders
16511,22,6,1758.49,4,4,4,Champions
16513,5,4,874.59,5,4,3,Champions
16515,52,10,3179.06,4,5,5,Champions
16516,30,1,101.69999999999999,4,1,1,Promising
16517,277,1,162.7,2,1,1,Hibernating
16518,61,4,941.67,3,4,3,Loyal
16519,25,4,436.96,4,4,2,Champions
16520,186,6,2138.43,3,4,4,Loyal
16521,415,3,1136.36,1,3,3,At risk
16522,436,2,433.36,1,2,2,Hibernating
16523,2,28,11874.73,5,5,5,Champions
16524,446,2,306.19,1,2,2,Hibernating
16525,2,48,22948.27,5,5,5,Champions
16526,172,2,717.21,3,2,3,Hibernating
16527,81,2,1232.94,3,2,4,Big spenders
16528,4,1,244.41,5,1,1,Promising
16529,190,4,1986.8,2,4,4,Big spenders
16530,668,1,48.349999999999994,1,1,1,Hibernating
16531,22,11,2263.58,4,5,4,Champions
16532,18,5,8756.64,5,4,5,Champions
16533,19,3,1080.31,5,3,3,Loyal
16534,642,1,635.9,1,1,3,Hibernating
16535,5,2,952.04,5,2,3,Promising
16536,110,1,548.12,3,1,2,Hibernating
16537,641,1,10.55,1,1,1,Hibernating
16538,541,3,395.07,1,3,2,At risk
16539,3,10,3289.66,5,5,5,Champions
16540,414,1,205.75,1,1,1,Hibernating
16541,735,1,424.03,1,1,2,Hibernating
16542,54,2,257.32,4,2,1,Promising
16543,592,1,282.01,1,1,2,Hibernating
16544,520,3,205.10000000000002,1,3,1,At risk
16545,165,2,689.82,3,2,3,Hibernating
16546,291,5,4857.79,2,4,5,Big spenders
16547,546,1,104.25999999999999,1,1,1,Hibernating
16548,599,1,30.15,1,1,1,Hibernating
16549,10,34,12763.5,5,5,5,Champions
16550,109,18,8668.93,3,5,5,Loyal
16551,96,7,2237.12,3,4,4,Loyal
16552,243,2,379.73,2,2,2,Hibernating
16553,163,33,16511.51,3,5,5,Loyal
16554,42,7,2622.17,4,4,4,Champions
16555,35,2,285.89,4,2,2,Promising
16556,67,17,7700.58,3,5,5,Loyal
16557,24,2,281.85,4,2,2,Promising
16558,1,38,13258.61,5,5,5,Champions
16559,397,1,175.0,2,1,1,Hibernating
16560,27,8,3010.73,4,5,5,Champions
16561,6,2,511.12,5,2,2,Promising
16562,477,1,223.85999999999999,1,1,1,Hibernating
16563,54,6,4402.36,4,4,5,Champions
16564,569,1,87.8,1,1,1,Hibernating
